P-1	1102.746114
P-10	1102.746114
P-100	1102.746114
P-1000	1102.746114
P-1001	1102.746114
P-1002	1102.746114
P-1003	1102.746114
P-1004	1102.746114
P-1005	1102.746114
P-1006	1102.746114
P-1007	1102.746114
P-1008	1102.746114
P-1009	1102.746114
P-101	1102.746114
P-1010	1102.746114
P-1012	1102.746114
P-1013	1102.746114
P-1014	1102.746114
P-1015	1102.746114
P-1016	1102.746114
P-1017	1102.746114
P-1018	1102.746114
P-1019	1102.746114
P-102	1102.746114
P-1020	1102.746114
P-1021	1102.746114
P-1022	1102.746114
P-1023	1102.746114
P-1024	1102.746114
P-1025	1102.746114
P-1026	1102.746114
P-1027	1102.746114
P-1028	1102.746114
P-1029	1102.746114
P-103	1102.746114
P-1030	1102.746114
P-1031	1102.746114
P-1032	1102.746114
P-1033	1102.746114
P-1034	1102.746114
P-1035	1102.746114
P-1036	1102.746114
P-1037	1102.746114
P-1038	1102.746114
P-1039	1102.746114
P-104	1102.746114
P-1040	1102.746114
P-1041	1102.746114
P-1042	1102.746114
P-1043	1102.746114
P-1044	1102.746114
P-1045	1102.746114
P-1046	1102.746114
P-1047	1102.746114
P-1048	1102.746114
P-105	1102.746114
P-1050	1102.746114
P-1051	1102.746114
P-1052	1102.746114
P-106	1102.746114
P-107	1102.746114
P-108	1102.746114
P-109	1102.746114
P-11	1102.746114
P-110	1102.746114
P-111	1102.746114
P-112	1102.746114
P-113	1102.746114
P-114	1102.746114
P-115	1102.746114
P-116	1102.746114
P-117	1102.746114
P-118	1102.746114
P-119	1102.746114
P-12	1102.746114
P-120	1102.746114
P-121	1102.746114
P-122	1102.746114
P-123	1102.746114
P-124	1102.746114
P-125	1102.746114
P-126	1102.746114
P-127	1102.746114
P-128	1102.746114
P-129	1102.746114
P-13	1102.746114
P-130	1102.746114
P-131	1102.746114
P-132	1102.746114
P-133	1102.746114
P-134	1102.746114
P-135	1102.746114
P-136	1102.746114
P-137	1102.746114
P-138	1102.746114
P-139	1102.746114
P-14	1102.746114
P-140	1102.746114
P-141	1102.746114
P-142	1102.746114
P-143	1102.746114
P-144	1102.746114
P-145	1102.746114
P-146	1102.746114
P-147	1102.746114
P-148	1102.746114
P-149	1102.746114
P-15	1102.746114
P-150	1102.746114
P-151	1102.746114
P-152	1102.746114
P-153	1102.746114
P-154	1102.746114
